trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
700,False,"{'a': 0.1, 'e': 0.51}",20,0,11.118036871909043,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
701,False,"{'a': 0.1, 'e': 0.508599}",20,10,16.474726384450353,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.1, 'e': 0.507196}",25,13,-17.699527387980194,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 0}",1
703,False,"{'a': 0.1, 'e': 0.5057910000000001}",20,0,1.4537052737858174,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
704,False,"{'a': 0.1, 'e': 0.5043839999999999}",25,17,2.376701793156004,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.1, 'e': 0.502975}",25,10,-2.9547578088558426,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
706,False,"{'a': 0.1, 'e': 0.501564}",20,0,-46.353237431355225,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
707,False,"{'a': 0.1, 'e': 0.500151}",25,16,2.9523779298908175,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
708,False,"{'a': 0.1, 'e': 0.49873600000000007}",20,4,-78.82695153967362,"{0: 10, 1: 2, 2: 2, 3: 1, 4: 1}",1
709,False,"{'a': 0.1, 'e': 0.49731900000000007}",20,8,-29.202337144518978,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
710,False,"{'a': 0.1, 'e': 0.4959}",35,10,-28.27186079264302,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
711,False,"{'a': 0.1, 'e': 0.494479}",25,0,-25.788698529028835,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
712,False,"{'a': 0.1, 'e': 0.49305600000000005}",30,0,-91.79067932575335,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
713,False,"{'a': 0.1, 'e': 0.49163100000000004}",25,7,2.9016734650272316,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
714,False,"{'a': 0.1, 'e': 0.490204}",30,5,-69.60180327271576,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",1
715,False,"{'a': 0.1, 'e': 0.48877500000000007}",30,20,-43.283468810727435,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
716,False,"{'a': 0.1, 'e': 0.487344}",20,12,1.0174822459155595,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
717,False,"{'a': 0.1, 'e': 0.485911}",20,13,0.3451873360342448,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
718,False,"{'a': 0.1, 'e': 0.484476}",25,9,-37.750098405628655,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
719,False,"{'a': 0.1, 'e': 0.483039}",25,20,9.697377914515602,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.1, 'e': 0.48160000000000003}",20,4,-41.785744796129606,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 1}",1
721,False,"{'a': 0.1, 'e': 0.480159}",30,2,-86.96128061459929,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 1}",1
722,False,"{'a': 0.1, 'e': 0.47871600000000003}",25,0,-78.75562231949635,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
723,False,"{'a': 0.1, 'e': 0.477271}",25,12,4.673059127500192,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
724,False,"{'a': 0.1, 'e': 0.475824}",20,1,-65.95266645705252,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 0}",1
725,False,"{'a': 0.1, 'e': 0.474375}",20,0,19.071396612178503,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
726,False,"{'a': 0.1, 'e': 0.472924}",30,19,2.4930678611967863,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.1, 'e': 0.471471}",20,3,-58.25680350208572,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
728,False,"{'a': 0.1, 'e': 0.470016}",25,0,-24.408278405828877,"{0: 21, 1: 3, 2: 0, 3: 0, 4: 1}",0
729,False,"{'a': 0.1, 'e': 0.46855900000000006}",20,9,-22.333420312996807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
730,False,"{'a': 0.1, 'e': 0.46710000000000007}",25,2,0.2203503806952014,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
731,False,"{'a': 0.1, 'e': 0.465639}",20,0,-38.592897306844634,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
732,False,"{'a': 0.1, 'e': 0.46417600000000003}",20,2,-28.326769767348008,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
733,False,"{'a': 0.1, 'e': 0.462711}",20,3,-26.51921191776865,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
734,False,"{'a': 0.1, 'e': 0.461244}",20,0,-75.86319897136266,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
735,False,"{'a': 0.1, 'e': 0.45977500000000004}",20,0,-79.53604201982623,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
736,False,"{'a': 0.1, 'e': 0.45830400000000004}",20,0,-160.24011221085593,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
737,False,"{'a': 0.1, 'e': 0.456831}",20,0,-48.85747629977488,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
738,False,"{'a': 0.1, 'e': 0.455356}",25,8,-2.502354445720477,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
739,False,"{'a': 0.1, 'e': 0.45387900000000003}",20,0,-27.208972901951135,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
740,False,"{'a': 0.1, 'e': 0.4524}",25,9,4.619405007020711,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
741,False,"{'a': 0.1, 'e': 0.45091900000000007}",25,7,-38.28659392365954,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
742,False,"{'a': 0.1, 'e': 0.44943600000000006}",35,22,-38.96544441041385,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
743,False,"{'a': 0.1, 'e': 0.447951}",30,19,0.5851681638659125,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.1, 'e': 0.44646399999999997}",20,15,8.707266631153965,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.1, 'e': 0.444975}",30,7,-60.62192706370813,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 0}",1
746,False,"{'a': 0.1, 'e': 0.443484}",30,21,16.132828393513357,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.1, 'e': 0.441991}",20,6,7.843930031343273,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
748,False,"{'a': 0.1, 'e': 0.440496}",25,10,8.24446023899857,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.1, 'e': 0.43899900000000003}",35,17,-12.138221922157888,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
750,False,"{'a': 0.1, 'e': 0.4375}",20,13,-9.265728597047346,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
751,False,"{'a': 0.1, 'e': 0.435999}",20,16,8.353692192485381,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.1, 'e': 0.434496}",20,9,-30.23775397319912,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
753,False,"{'a': 0.1, 'e': 0.432991}",35,8,23.97747896975381,"{0: 25, 1: 2, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.1, 'e': 0.431484}",25,8,-25.419685117535607,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
755,False,"{'a': 0.1, 'e': 0.429975}",20,6,5.453156364361178,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.1, 'e': 0.42846400000000007}",20,11,9.792915253217636,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.1, 'e': 0.4269510000000001}",30,4,-6.836378468604905,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
758,False,"{'a': 0.1, 'e': 0.42543600000000004}",20,5,-22.923147256319517,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 0}",1
759,False,"{'a': 0.1, 'e': 0.42391900000000005}",20,12,16.657235717582466,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.1, 'e': 0.4224}",30,6,-3.92425199951306,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
761,False,"{'a': 0.1, 'e': 0.420879}",25,7,4.018445839947001,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.1, 'e': 0.41935600000000006}",20,9,7.1865083769582645,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.1, 'e': 0.41783100000000006}",20,4,-11.354537912779639,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
764,False,"{'a': 0.1, 'e': 0.416304}",20,8,-59.92369208565055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
765,False,"{'a': 0.1, 'e': 0.414775}",25,15,8.453174931589864,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.1, 'e': 0.41324400000000006}",30,7,-52.57031219056722,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 0}",1
767,False,"{'a': 0.1, 'e': 0.41171100000000005}",30,5,36.71855597297361,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.1, 'e': 0.410176}",20,15,-3.6733325144284095,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.1, 'e': 0.408639}",25,12,-17.868390147688412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
770,False,"{'a': 0.1, 'e': 0.4071}",20,4,-43.10703007256273,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
771,False,"{'a': 0.1, 'e': 0.405559}",20,9,-1.0051250371912062,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.1, 'e': 0.40401600000000004}",20,14,9.727255651019831,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.1, 'e': 0.402471}",25,5,-25.191161357286468,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
774,False,"{'a': 0.1, 'e': 0.40092400000000006}",20,8,-22.076845112737878,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
775,False,"{'a': 0.1, 'e': 0.39937500000000004}",20,10,10.026824326436492,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.1, 'e': 0.39782400000000007}",20,14,7.819687754515817,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.1, 'e': 0.39627100000000004}",20,7,-18.093020062763532,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
778,False,"{'a': 0.1, 'e': 0.39471600000000007}",20,8,8.140849255477645,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.1, 'e': 0.39315900000000004}",25,12,-32.43096726037506,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
780,False,"{'a': 0.1, 'e': 0.39160000000000006}",25,7,-5.025734531256318,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
781,False,"{'a': 0.1, 'e': 0.390039}",20,7,5.696521994971619,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
782,False,"{'a': 0.1, 'e': 0.38847600000000004}",20,7,-22.69467806176136,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
783,False,"{'a': 0.1, 'e': 0.386911}",20,12,13.00518397015214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.1, 'e': 0.385344}",25,6,9.203801841975144,"{0: 15, 1: 4, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.1, 'e': 0.383775}",25,13,-42.78873325957027,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
786,False,"{'a': 0.1, 'e': 0.382204}",20,12,-47.1578091700101,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
787,False,"{'a': 0.1, 'e': 0.38063100000000005}",20,9,9.642891896906367,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.1, 'e': 0.37905600000000006}",30,13,-25.313319705843107,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
789,False,"{'a': 0.1, 'e': 0.377479}",20,9,8.548109945383446,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.1, 'e': 0.3759}",20,3,-36.22726536880157,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
791,False,"{'a': 0.1, 'e': 0.37431900000000007}",25,12,-9.04197218564493,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
792,False,"{'a': 0.1, 'e': 0.37273600000000007}",25,15,-33.28477816817951,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
793,False,"{'a': 0.1, 'e': 0.371151}",25,20,11.238335005938445,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.1, 'e': 0.369564}",20,8,-47.98551108835781,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
795,False,"{'a': 0.1, 'e': 0.36797500000000005}",25,7,2.9601950042184857,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
796,False,"{'a': 0.1, 'e': 0.36638400000000004}",20,15,-4.121450972048687,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.1, 'e': 0.364791}",25,0,16.266227637383196,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
798,False,"{'a': 0.1, 'e': 0.3631960000000001}",20,11,3.5756069265736086,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.1, 'e': 0.361599}",20,16,8.014083024504805,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.1, 'e': 0.36}",20,11,-44.56037965647943,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
801,False,"{'a': 0.1, 'e': 0.358399}",20,0,-50.38261633244116,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
802,False,"{'a': 0.1, 'e': 0.356796}",25,6,-35.102169884704914,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
803,False,"{'a': 0.1, 'e': 0.35519100000000003}",20,10,-45.94798746882641,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
804,False,"{'a': 0.1, 'e': 0.353584}",20,13,-12.749750134360205,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
805,False,"{'a': 0.1, 'e': 0.35197500000000004}",20,1,-46.98876489208971,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
806,False,"{'a': 0.1, 'e': 0.350364}",20,2,10.832318906725586,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.1, 'e': 0.34875100000000003}",25,9,-25.36239954297194,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
808,False,"{'a': 0.1, 'e': 0.347136}",20,0,-11.988267300781944,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
809,False,"{'a': 0.1, 'e': 0.345519}",20,5,-28.572275033751662,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
810,False,"{'a': 0.1, 'e': 0.3439}",20,0,16.779338432726394,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
811,False,"{'a': 0.1, 'e': 0.342279}",20,2,-40.78622456013884,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
812,False,"{'a': 0.1, 'e': 0.34065600000000007}",20,12,-5.895063689607958,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
813,False,"{'a': 0.1, 'e': 0.3390310000000001}",20,0,1.5440018089885392,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
814,False,"{'a': 0.1, 'e': 0.33740400000000004}",20,9,-67.02817125370896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
815,False,"{'a': 0.1, 'e': 0.33577500000000005}",35,22,-22.43904070185075,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
816,False,"{'a': 0.1, 'e': 0.334144}",20,12,15.328815549867823,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.1, 'e': 0.332511}",25,11,13.784359473617819,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.1, 'e': 0.33087600000000006}",20,8,12.585356852966305,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.1, 'e': 0.32923900000000006}",20,6,-65.07964978574684,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
820,False,"{'a': 0.1, 'e': 0.3276}",30,15,17.737427376550585,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.1, 'e': 0.325959}",25,15,5.515538960139574,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.1, 'e': 0.32431600000000005}",20,6,9.3082654264905,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.1, 'e': 0.32267100000000004}",25,5,-38.775119673201786,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
824,False,"{'a': 0.1, 'e': 0.321024}",25,15,16.078299583880224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.1, 'e': 0.3193750000000001}",20,0,-7.499674830224194,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
826,False,"{'a': 0.1, 'e': 0.317724}",30,18,20.75984737882935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.1, 'e': 0.316071}",30,11,-12.429350693176492,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
828,False,"{'a': 0.1, 'e': 0.31441600000000003}",25,17,15.419250328436014,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.1, 'e': 0.312759}",20,12,14.17034345998744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.1, 'e': 0.31110000000000004}",30,10,-9.11035730429423,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
831,False,"{'a': 0.1, 'e': 0.309439}",20,12,4.393260601261792,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
832,False,"{'a': 0.1, 'e': 0.30777600000000005}",25,15,16.571636939071684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.1, 'e': 0.306111}",25,3,4.732350520773671,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
834,False,"{'a': 0.1, 'e': 0.30444400000000005}",20,8,7.797453731456479,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.1, 'e': 0.302775}",20,0,-59.35561882551041,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",0
836,False,"{'a': 0.1, 'e': 0.30110400000000004}",20,14,8.560927492046329,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.1, 'e': 0.299431}",20,8,-16.432007688426726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
838,False,"{'a': 0.1, 'e': 0.297756}",30,19,16.425565308870386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.1, 'e': 0.296079}",25,15,8.944260515500876,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.1, 'e': 0.2944}",20,4,-11.540583395426284,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
841,False,"{'a': 0.1, 'e': 0.29271900000000006}",20,12,-26.005033324711636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
842,False,"{'a': 0.1, 'e': 0.2910360000000001}",20,8,-16.988281483139275,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
843,False,"{'a': 0.1, 'e': 0.289351}",25,4,-15.258985485585107,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
844,False,"{'a': 0.1, 'e': 0.28766400000000003}",20,0,0.7726284877241026,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
845,False,"{'a': 0.1, 'e': 0.285975}",20,12,-5.713079758063711,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.1, 'e': 0.284284}",25,2,-7.5137859316008395,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
847,False,"{'a': 0.1, 'e': 0.28259100000000004}",30,9,-53.637499972537235,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 1}",1
848,False,"{'a': 0.1, 'e': 0.28089600000000003}",20,12,12.2541455536783,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.1, 'e': 0.2791990000000001}",25,16,21.539534291961882,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.1, 'e': 0.2775000000000001}",20,10,-9.47828883064658,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
851,False,"{'a': 0.1, 'e': 0.275799}",25,12,-26.521006749036086,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
852,False,"{'a': 0.1, 'e': 0.274096}",20,9,6.808664343448822,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
853,False,"{'a': 0.1, 'e': 0.27239100000000005}",25,0,-28.3487559435538,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
854,False,"{'a': 0.1, 'e': 0.27068400000000004}",20,16,10.391471618934546,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.1, 'e': 0.2689750000000001}",30,10,20.165735534951388,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.1, 'e': 0.26726400000000006}",20,14,9.702451728110665,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.1, 'e': 0.265551}",20,14,-1.4679775956167997,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
858,False,"{'a': 0.1, 'e': 0.26383600000000007}",25,8,15.814989315388898,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.1, 'e': 0.262119}",20,8,-22.58313394648561,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
860,False,"{'a': 0.1, 'e': 0.2604000000000001}",25,10,-15.42135193837097,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
861,False,"{'a': 0.1, 'e': 0.258679}",25,8,23.88456122413664,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.1, 'e': 0.2569560000000001}",20,10,-34.578496044091,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
863,False,"{'a': 0.1, 'e': 0.255231}",30,14,19.216958116173767,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.1, 'e': 0.25350400000000006}",20,2,25.096318903066464,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.2517750000000001}",20,6,-61.6615180774308,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
866,False,"{'a': 0.1, 'e': 0.25004400000000004}",20,11,-30.714037149957814,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 0}",1
867,False,"{'a': 0.1, 'e': 0.24831100000000006}",30,4,-13.60104251463067,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
868,False,"{'a': 0.1, 'e': 0.24657600000000002}",20,11,7.450432051151385,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.1, 'e': 0.24483900000000003}",30,16,-32.43552168026526,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
870,False,"{'a': 0.1, 'e': 0.24309999999999998}",20,0,18.147313197130334,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
871,False,"{'a': 0.1, 'e': 0.241359}",35,3,-22.53906986092645,"{0: 28, 1: 1, 2: 2, 3: 0, 4: 1}",1
872,False,"{'a': 0.1, 'e': 0.23961600000000005}",30,1,37.37680680256986,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.1, 'e': 0.23787100000000005}",20,11,-2.32562907144428,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
874,False,"{'a': 0.1, 'e': 0.236124}",25,18,14.20175159248327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.1, 'e': 0.234375}",25,14,1.1191946840896776,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.1, 'e': 0.23262400000000005}",20,15,-2.2486715744888635,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.1, 'e': 0.23087100000000005}",25,19,8.122370122895857,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.1, 'e': 0.229116}",20,6,-27.287377362311823,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
879,False,"{'a': 0.1, 'e': 0.2273590000000001}",25,4,38.23204924724725,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.1, 'e': 0.22560000000000002}",20,15,8.455189496419791,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.1, 'e': 0.223839}",20,12,9.62087431835262,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.1, 'e': 0.22207600000000005}",25,0,-24.182861035383773,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
883,False,"{'a': 0.1, 'e': 0.22031100000000003}",25,14,21.43771084452248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.1, 'e': 0.21854400000000007}",20,12,1.7063663754473533,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
885,False,"{'a': 0.1, 'e': 0.21677500000000005}",20,14,3.081313688106886,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.1, 'e': 0.21500400000000008}",25,12,20.738305231160048,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.1, 'e': 0.21323100000000006}",20,4,-48.57637513147489,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
888,False,"{'a': 0.1, 'e': 0.2114560000000001}",25,13,7.691936627333764,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
